id,name,settlement_type,megye,jaras,terulet_hektar,population,lakasok_szama,latitude,longitude,climate_zone,data_source,created_at,updated_at,region_priority
1584,Lovas,"község","Veszprém","Balatonfüredi",595.0,519,240,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1585,"Lovasberény","község","Fejér","Székesfehérvári",6062.0,2720,1198,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1586,"Lovászhetény","község",Baranya,"Pécsváradi",895.0,268,113,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1587,"Lovászi","község",Zala,Lenti,967.0,1090,571,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1588,"Lovászpatona","község","Veszprém","Pápai",4990.0,1134,512,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1589,"Lőkösháza","község","Békés",Gyulai,5202.0,1430,787,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1590,"Lőrinci","város",Heves,Hatvani,2353.0,5415,2305,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1591,"Lövő","község","Győr-Moson-Sopron",Soproni,1747.0,1379,562,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1592,"Lövőpetri","község","Szabolcs-Szatmár-Bereg","Kisvárdai",926.0,420,217,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1593,Lucfalva,"község","Nógrád","Salgótarjáni",1410.0,574,214,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1594,"Ludányhalászi","község","Nógrád","Szécsényi",2113.0,1425,469,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1595,Ludas,"község",Heves,"Gyöngyösi",1079.0,682,371,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1596,"Lukácsháza","község",Vas,"Kőszegi",936.0,1062,411,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1597,Lulla,"község",Somogy,Tabi,1039.0,209,96,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1598,"Lúzsok","község",Baranya,Sellyei,652.0,196,70,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1599,"Mád","község","Borsod-Abaúj-Zemplén",Szerencsi,3186.0,1814,1093,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1600,Madaras,"község","Bács-Kiskun","Bácsalmási",4931.0,2468,1425,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1601,Madocsa,"község",Tolna,Paksi,4333.0,1764,825,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1602,"Maglóca","község","Győr-Moson-Sopron",Csornai,577.0,134,64,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1603,"Maglód","város",Pest,"Vecsési",2238.0,12431,4434,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",7
1604,"Mágocs","város",Baranya,"Hegyháti",4254.0,2122,910,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1605,Magosliget,"község","Szabolcs-Szatmár-Bereg","Fehérgyarmati",517.0,302,87,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1606,Magy,"község","Szabolcs-Szatmár-Bereg","Baktalórántházai",2070.0,851,317,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1607,"Magyaralmás","község","Fejér","Móri",2242.0,1642,617,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1608,"Magyaratád","község",Somogy,"Kaposvári",1882.0,729,324,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1609,"Magyarbánhegyes","község","Békés","Mezőkovácsházai",3656.0,1784,1045,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1610,"Magyarbóly","község",Baranya,"Siklósi",1722.0,901,359,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1611,"Magyarcsanád","község","Csongrád-Csanád","Makói",4802.0,1236,680,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1612,"Magyardombegyház","község","Békés","Mezőkovácsházai",765.0,164,153,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1613,Magyaregregy,"község",Baranya,"Komlói",2681.0,656,338,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1614,Magyaregres,"község",Somogy,"Kaposvári",1440.0,544,216,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1615,"Magyarföld","község",Zala,Lenti,889.0,37,30,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1616,"Magyargéc","község","Nógrád","Szécsényi",1235.0,785,288,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1617,Magyargencs,"község","Veszprém","Pápai",3800.0,469,257,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1618,Magyarhertelend,"község",Baranya,"Komlói",1616.0,544,282,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1619,Magyarhomorog,"község","Hajdú-Bihar","Berettyóújfalui",3958.0,732,441,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1620,"Magyarkeresztúr","község","Győr-Moson-Sopron",Csornai,1673.0,407,218,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1621,Magyarkeszi,"község",Tolna,"Tamási",3816.0,1040,582,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1622,Magyarlak,"község",Vas,"Szentgotthárdi",762.0,744,317,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1623,Magyarlukafa,"község",Baranya,"Szigetvári",1297.0,82,52,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1624,Magyarmecske,"község",Baranya,Sellyei,1195.0,290,110,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1625,"Magyarnádalja","község",Vas,"Körmendi",385.0,275,96,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1626,"Magyarnándor","község","Nógrád",Balassagyarmati,1867.0,1052,464,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1627,"Magyarpolány","község","Veszprém",Ajkai,2696.0,1268,526,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1628,"Magyarsarlós","község",Baranya,"Pécsi",803.0,256,111,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1629,"Magyarszecsőd","község",Vas,"Körmendi",1126.0,403,189,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1630,"Magyarszék","község",Baranya,"Komlói",1386.0,973,389,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1631,"Magyarszentmiklós","község",Zala,Nagykanizsai,420.0,235,102,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1632,Magyarszerdahely,"község",Zala,Nagykanizsai,1622.0,420,173,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1633,Magyarszombatfa,"község",Vas,"Körmendi",1594.0,233,131,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1634,Magyartelek,"község",Baranya,Sellyei,684.0,189,67,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1635,"Majosháza","község",Pest,"Szigetszentmiklósi",1142.0,1706,710,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1636,Majs,"község",Baranya,"Mohácsi",3206.0,844,401,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1637,"Makád","község",Pest,"Ráckevei",3177.0,1227,579,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1638,Makkoshotyka,"község","Borsod-Abaúj-Zemplén","Sárospataki",1041.0,751,293,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1639,"Maklár","község",Heves,Egri,2801.0,2380,969,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1640,"Makó","város","Csongrád-Csanád","Makói",22923.0,21759,11047,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",7
1641,Malomsok,"község","Veszprém","Pápai",2574.0,486,247,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1642,"Mályi","község","Borsod-Abaúj-Zemplén",Miskolci,1128.0,4307,1745,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1643,"Mályinka","község","Borsod-Abaúj-Zemplén",Kazincbarcikai,2421.0,458,246,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1644,"Mánd","község","Szabolcs-Szatmár-Bereg","Fehérgyarmati",517.0,270,100,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1645,"Mándok","város","Szabolcs-Szatmár-Bereg","Záhonyi",2891.0,3721,1441,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1646,"Mánfa","község",Baranya,"Komlói",2770.0,736,321,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1647,"Mány","község","Fejér",Bicskei,4472.0,2381,896,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1648,"Maráza","község",Baranya,"Mohácsi",970.0,178,92,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1649,Marcalgergelyi,"község","Veszprém","Pápai",776.0,358,168,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1650,Marcali,"város",Somogy,Marcali,10440.0,10502,5208,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",7
1651,"Marcaltő","község","Veszprém","Pápai",2208.0,722,335,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1652,"Márfa","község",Baranya,"Siklósi",409.0,179,75,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1653,"Máriahalom","község","Komárom-Esztergom",Esztergomi,1084.0,645,282,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1654,"Máriakálnok","község","Győr-Moson-Sopron","Mosonmagyaróvári",1548.0,2075,768,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1655,"Máriakéménd","község",Baranya,"Bólyi",1578.0,545,221,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1656,"Márianosztra","község",Pest,Szobi,2027.0,938,376,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1657,"Máriapócs","város","Szabolcs-Szatmár-Bereg","Nyírbátori",2208.0,1822,677,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1658,Markaz,"község",Heves,"Gyöngyösi",2561.0,1697,957,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1659,"Márkháza","község","Nógrád","Salgótarjáni",631.0,220,109,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1660,"Márkó","község","Veszprém","Veszprémi",3441.0,1797,614,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1661,"Markóc","község",Baranya,Sellyei,579.0,64,32,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1662,"Markotabödöge","község","Győr-Moson-Sopron",Csornai,1629.0,523,232,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1663,"Maróc","község",Zala,Letenyei,516.0,57,70,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1664,"Marócsa","község",Baranya,Sellyei,1138.0,71,45,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1665,"Márok","község",Baranya,"Siklósi",1593.0,376,183,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1666,"Márokföld","község",Zala,Lenti,744.0,62,35,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1667,"Márokpapi","község","Szabolcs-Szatmár-Bereg","Vásárosnaményi",2118.0,523,211,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1668,Maroslele,"község","Csongrád-Csanád","Makói",4656.0,2024,924,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1669,"Mártély","község","Csongrád-Csanád","Hódmezővásárhelyi",3646.0,1285,575,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1670,"Martfű","város","Jász-Nagykun-Szolnok",Szolnoki,2308.0,5599,2934,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1671,Martonfa,"község",Baranya,"Pécsváradi",569.0,209,91,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1672,"Martonvásár","város","Fejér","Martonvásári",3125.0,5984,2150,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1673,Martonyi,"község","Borsod-Abaúj-Zemplén","Edelényi",1757.0,298,180,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1674,"Mátészalka","város","Szabolcs-Szatmár-Bereg","Mátészalkai",4140.0,15157,7161,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",7
1675,"Mátételke","község","Bács-Kiskun","Bácsalmási",2795.0,462,278,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1676,"Mátraballa","község",Heves,"Pétervásárai",2636.0,645,424,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1677,"Mátraderecske","község",Heves,"Pétervásárai",1399.0,1689,1006,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1678,"Mátramindszent","község","Nógrád","Bátonyterenyei",1673.0,700,425,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1679,"Mátranovák","község","Nógrád","Bátonyterenyei",2697.0,1529,1042,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1680,"Mátraszele","község","Nógrád","Salgótarjáni",1697.0,873,465,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1681,"Mátraszentimre","község",Heves,"Gyöngyösi",2129.0,442,320,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1682,"Mátraszőlős","község","Nógrád","Pásztói",2917.0,1457,663,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1683,"Mátraterenye","község","Nógrád","Bátonyterenyei",2813.0,1642,872,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1684,"Mátraverebély","község","Nógrád","Bátonyterenyei",1840.0,1682,811,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1685,"Mátyásdomb","község","Fejér",Enyingi,3539.0,715,279,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1686,Matty,"község",Baranya,"Siklósi",1690.0,314,140,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1687,"Mátyus","község","Szabolcs-Szatmár-Bereg","Vásárosnaményi",1103.0,245,130,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1688,"Máza","község",Baranya,"Komlói",1069.0,1080,485,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1689,"Mecseknádasd","község",Baranya,"Pécsváradi",3608.0,1458,666,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1690,"Mecsekpölöske","község",Baranya,"Komlói",731.0,376,156,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1691,"Mecsér","község","Győr-Moson-Sopron","Mosonmagyaróvári",2109.0,678,306,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1692,"Medgyesbodzás","község","Békés","Mezőkovácsházai",3167.0,827,533,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1693,"Medgyesegyháza","város","Békés","Mezőkovácsházai",6429.0,3126,1808,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1694,Medina,"község",Tolna,"Szekszárdi",2224.0,672,327,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1695,"Megyaszó","község","Borsod-Abaúj-Zemplén",Szerencsi,5342.0,2544,828,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1696,"Megyehíd","község",Vas,"Sárvári",599.0,304,121,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1697,Megyer,"község","Veszprém","Sümegi",426.0,30,25,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1698,"Meggyeskovácsi","község",Vas,"Sárvári",2464.0,718,340,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1699,"Méhkerék","község","Békés",Sarkadi,2585.0,1886,843,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1700,"Méhtelek","község","Szabolcs-Szatmár-Bereg","Fehérgyarmati",863.0,647,274,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1701,"Mekényes","község",Baranya,"Hegyháti",1777.0,240,137,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1702,"Mélykút","város","Bács-Kiskun","Jánoshalmai",12347.0,4602,2680,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1703,Mencshely,"község","Veszprém","Veszprémi",1261.0,300,137,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1704,Mende,"község",Pest,"Nagykátai",2715.0,4185,1523,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1705,"Méra","község","Borsod-Abaúj-Zemplén",Encsi,1512.0,1442,561,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1706,Merenye,"község",Baranya,"Szigetvári",1447.0,234,122,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1707,"Mérges","község","Győr-Moson-Sopron","Téti",651.0,104,53,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1708,"Mérk","nagyközség","Szabolcs-Szatmár-Bereg","Mátészalkai",2508.0,1910,785,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1709,Mernye,"község",Somogy,"Kaposvári",2593.0,1310,544,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1710,"Mersevát","község",Vas,"Celldömölki",1054.0,566,236,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1711,"Mesterháza","község",Vas,"Sárvári",419.0,140,78,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1712,Mesteri,"község",Vas,"Celldömölki",1169.0,273,150,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1713,"Mesterszállás","község","Jász-Nagykun-Szolnok","Mezőtúri",4292.0,645,373,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1714,Meszes,"község","Borsod-Abaúj-Zemplén","Edelényi",1140.0,160,117,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1715,Meszlen,"község",Vas,Szombathelyi,1202.0,203,96,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1716,"Mesztegnyő","község",Somogy,Marcali,4471.0,1262,557,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1717,"Mezőberény","város","Békés","Békési",11853.0,9414,4456,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1718,"Mezőcsát","város","Borsod-Abaúj-Zemplén","Mezőcsáti",10309.0,5611,2401,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1719,"Mezőcsokonya","község",Somogy,"Kaposvári",3078.0,1143,444,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1720,"Meződ","község",Baranya,"Hegyháti",1041.0,121,67,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1721,"Mezőfalva","nagyközség","Fejér","Dunaújvárosi",8042.0,4474,1843,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1722,"Mezőgyán","község","Békés",Sarkadi,5987.0,824,468,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1723,"Mezőhegyes","város","Békés","Mezőkovácsházai",15544.0,4286,2833,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1724,"Mezőhék","község","Jász-Nagykun-Szolnok","Mezőtúri",8982.0,311,168,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1725,"Mezőkeresztes","város","Borsod-Abaúj-Zemplén","Mezőkövesdi",7426.0,3515,1614,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1726,"Mezőkomárom","község","Fejér",Enyingi,2905.0,847,401,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1727,"Mezőkovácsháza","város","Békés","Mezőkovácsházai",6259.0,5272,2873,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1728,"Mezőkövesd","város","Borsod-Abaúj-Zemplén","Mezőkövesdi",10049.0,15541,7642,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",7
